t   links   init                                
c   fr  to  len mode    type    lanes   vdfunc  ul1 ul2 ul3
a   102637  102624  0.7 a   232 2   70  1029    4000    232
a   102637  300106  0.49    a   232 2   70  1030    4000    232
a   102644  102614  1   a   342 1   71  1031    1550    342
a   102644  102633  0.17    a   342 1   50  1032    1150    342
a   102644  500108  0.6 a   900 5   11  1033    10000   900
a   102645  102666  0.19    a   232 2   50  1034    2300    232
a   102645  102667  0.81    a   232 2   70  1035    4000    232
a   102663  102667  0.33    a   232 1   70  1036    2000    232
a   102663  102672  1.3 a   231 1   70  1037    2000    231
a   102664  102667  0.35    a   442 1   50  1038    1150    442
a   102664  102682  0.79    a   441 1   50  1039    1150    441
a   102666  102633  0.59    a   342 1   50  1040    1150    342
a   102666  102645  0.19    a   232 2   50  1041    2300    232
a   102666  300210  0.23    a   232 2   50  1042    2300    232
a   102666  500110  0.74    a   900 5   11  1043    10000   900
a   102667  102645  0.81    a   232 2   70  1044    4000    232
a   102667  102663  0.33    a   232 1   70  1045    2000    232
a   102667  102664  0.35    a   442 1   50  1046    1150    442
a   102667  500109  0.98    a   900 5   11  1047    10000   900
a   102672  102663  1.3 a   231 1   70  1048    2000    231
a   102672  102674  0.87    a   231 1   70  1049    2000    231
a   102672  123106  1.18    a   341 1   70  1050    2000    341
a   102674  102603  0.49    a   231 1   70  1051    2000    231
a   102674  102672  0.87    a   231 1   70  1052    2000    231
a   102682  102664  0.79    a   441 1   50  1053    1150    441
a   102682  163194  0.6 a   441 1   50  1054    1150    441
a   103012  103017  0.16    a   122 2   50  1055    2300    122
a   103012  103053  0.49    a   122 2   71  1056    3100    122
a   103013  101855  0.97    a   342 2   50  1057    2300    342
a   103013  101856  0.47    a   142 2   70  1058    4000    142
a   103013  103424  0.14    a   232 2   51  1059    2000    232
a   103013  103428  0.22    a   122 3   70  1060    6000    122
a   103017  103012  0.16    a   122 2   50  1061    2300    122
a   103017  103025  0.3 a   122 2   50  1062    2300    122
a   103022  103023  0.15    a   342 3   50  1063    3450    342
a   103022  103429  0.92    a   122 3   70  1064    6000    122
a   103022  500100  0.62    a   122 5   12  1065    10000   122
a   103023  103022  0.15    a   342 3   50  1066    3450    342
a   103023  103033  0.7 a   442 1   50  1067    1150    442
a   103023  500046  0.45    a   900 5   12  1068    10000   900
a   103025  103017  0.3 a   122 2   50  1069    2300    122
a   103025  103033  0.33    a   442 1   51  1070    1000    442
a   103025  103425  0.31    a   442 1   51  1071    1000    442
a   103025  103428  0.12    a   232 2   51  1072    2000    232
a   103032  103033  0.35    a   442 2   51  1073    2000    442
a   103032  103053  0.42    a   442 2   50  1074    2300    442
a   103033  103023  0.7 a   442 1   50  1075    1150    442
a   103033  103025  0.33    a   442 1   51  1076    1000    442
a   103033  103032  0.35    a   442 2   51  1077    2000    442
a   103033  500045  0.29    a   900 5   11  1078    10000   900
a   103035  103053  0.33    a   122 2   51  1079    2000    122
a   103035  103063  0.28    a   122 2   50  1080    2300    122
a   103043  103063  0.28    a   122 2   51  1081    2000    122
a   103043  104156  0.15    a   122 2   51  1082    2000    122
a   103053  103012  0.49    a   122 2   71  1083    3100    122
a   103053  103032  0.42    a   442 2   50  1084    2300    442
a   103053  103035  0.33    a   122 2   51  1085    2000    122
a   103063  103035  0.28    a   122 2   50  1086    2300    122
a   103063  103043  0.28    a   122 2   51  1087    2000    122
a   103422  101943  0.51    a   232 1   50  1088    1150    232
a   103422  101944  0.33    a   342 1   50  1089    1150    342
a   103422  103423  0.18    a   232 3   51  1090    3000    232
a   103423  103422  0.18    a   232 3   51  1091    3000    232
a   103423  103424  0.23    a   232 2   51  1092    2000    232
a   103423  103425  0.17    a   242 1   51  1093    1000    242
a   103424  103013  0.14    a   232 2   51  1094    2000    232
a   103424  103423  0.23    a   232 2   51  1095    2000    232
a   103425  103025  0.31    a   442 1   51  1096    1000    442
a   103425  103423  0.17    a   242 1   51  1097    1000    242
a   103425  103428  0.2 a   242 1   51  1098    1000    242
a   103428  103013  0.22    a   122 3   70  1099    6000    122
a   103428  103025  0.12    a   232 2   51  1100    2000    232
a   103428  103425  0.2 a   242 1   51  1101    1000    242
a   103428  103429  0.13    a   122 3   70  1102    6000    122
a   103429  103022  0.92    a   122 3   70  1103    6000    122
a   103429  103425  0.18    a   242 1   51  1104    1000    242
a   103429  103428  0.13    a   122 3   70  1105    6000    122
a   104022  101782  0.5 a   342 3   50  1106    3450    342
a   104022  104026  0.26    a   342 3   70  1107    6000    342
a   104024  104022  0.18    a   342 1   50  1108    1150    342
a   104026  104022  0.26    a   342 3   70  1109    6000    342
a   104026  104033  0.31    a   342 3   70  1110    6000    342
a   104032  104033  0.32    a   342 3   70  1111    6000    342
a   104032  104274  0.36    a   342 2   70  1112    4000    342
a   104033  104026  0.31    a   342 3   70  1113    6000    342
a   104033  104032  0.32    a   342 3   70  1114    6000    342
a   104033  104042  0.55    a   342 2   50  1115    2300    342
a   104037  104276  0.18    a   342 2   50  1116    2300    342
a   104037  500048  0.38    a   900 5   11  1117    10000   900
a   104042  104033  0.55    a   342 2   50  1118    2300    342
a   104042  104057  0.26    a   232 1   70  1119    2000    232
a   104055  101725  0.36    a   112 3   70  1120    6000    112
a   104055  104057  1.02    a   112 3   70  1121    6000    112
a   104057  104042  0.26    a   232 1   70  1122    2000    232
a   104057  104055  1.02    a   112 3   70  1123    6000    112
a   104057  104352  0.55    a   112 3   70  1124    6000    112
a   104112  104134  0.36    a   122 2   70  1125    4000    122
a   104112  104272  0.72    a   142 2   70  1126    4000    142
a   104115  104124  0.08    a   442 2   50  1127    2300    442
a   104115  104292  0.31    a   232 1   70  1128    2000    232
a   104115  104293  0.24    a   442 1   50  1129    1150    442
a   104119  104135  0.32    a   112 2   70  1130    4000    112
a   104119  104272  0.59    a   112 2   70  1131    4000    112
a   104124  104115  0.08    a   442 2   50  1132    2300    442
a   104134  104112  0.36    a   122 2   70  1133    4000    122
a   104134  104142  0.81    a   122 2   70  1134    4000    122
a   104134  104352  0.86    a   122 2   70  1135    4000    122
a   104135  104352  0.19    a   112 2   70  1136    4000    112
a   104142  104134  0.81    a   122 2   70  1137    4000    122
a   104142  104156  0.93    a   122 2   70  1138    4000    122
a   104142  500047  0.38    a   122 5   12  1139    10000   122
a   104156  103043  0.15    a   122 2   51  1140    2000    122
a   104156  104142  0.93    a   122 2   70  1141    4000    122
a   104186  104115  0.35    a   232 1   70  1142    2000    232
a   104186  104234  0.61    a   112 3   70  1143    6000    112
a   104186  104292  0.63    a   112 3   70  1144    6000    112
a   104234  104186  0.61    a   112 3   90  1145    6000    112
a   104234  500049  0.44    a   112 5   12  1146    10000   112
a   104272  104112  0.72    a   142 2   70  1147    4000    142
a   104272  104119  0.59    a   112 2   70  1148    4000    112
a   104272  104275  0.34    a   232 2   70  1149    4000    232
a   104272  104292  0.3 a   112 3   71  1150    4650    112
a   104274  104032  0.36    a   342 2   70  1151    4000    342
a   104274  104275  0.18    a   342 2   70  1152    4000    342
a   104274  104276  0.09    a   342 2   50  1153    2300    342
a   104275  104272  0.34    a   232 2   70  1154    4000    232
a   104275  104274  0.18    a   342 2   70  1155    4000    342
a   104276  104037  0.18    a   342 2   50  1156    2300    342
a   104276  104274  0.09    a   342 3   50  1157    3450    342
a   104292  104186  0.63    a   112 3   70  1158    6000    112
a   104292  104272  0.3 a   112 3   71  1159    4650    112
a   104292  104293  0.3 a   232 1   70  1160    2000    232
a   104293  104115  0.24    a   442 2   50  1161    2300    442
a   104293  104186  0.39    a   232 1   70  1162    2000    232
a   104352  104057  0.55    a   112 3   70  1163    6000    112
a   104352  104119  0.45    a   112 2   70  1164    4000    112
a   104352  104134  0.86    a   122 2   70  1165    4000    122
a   114045  123227  1.77    a   231 1   90  1166    2000    231
a   114045  163193  0.66    a   231 1   90  1167    2000    231
a   123025  123145  0.74    a   342 2   70  1168    4000    342
a   123025  123197  0.91    a   442 1   50  1169    1150    442
a   123062  123066  0.24    a   342 1   50  1170    1150    342
a   123062  123069  0.72    a   342 1   70  1171    2000    342
a   123062  123197  1.11    a   342 1   70  1172    2000    342
a   123066  123062  0.24    a   342 1   50  1173    1150    342
a   123066  400002  0.63    a   342 1   70  1174    2000    342
a   123066  500087  0.57    a   900 5   11  1175    10000   900
a   123069  123062  0.72    a   342 1   70  1176    2000    342
a   123069  123083  0.48    a   442 1   52  1177    870 442
a   123072  102365  2.14    a   342 1   50  1178    1150    342
a   123072  102553  0.78    a   442 1   52  1179    870 442
a   123072  123083  0.54    a   442 1   50  1180    1150    442
a   123072  123093  1.1 a   342 1   51  1181    1000    342
a   123083  123069  0.48    a   442 1   52  1182    870 442
a   123083  123072  0.54    a   442 1   50  1183    1150    442
a   123093  123072  1.1 a   342 1   51  1184    1000    342
a   123093  123104  0.41    a   342 1   50  1185    1150    342
a   123104  123093  0.41    a   342 1   50  1186    1150    342
a   123104  123108  0.16    a   342 1   50  1187    1150    342
a   123105  123107  0.63    a   112 2   90  1188    4000    112
a   123105  400005  0.46    a   112 2   99  1189    4000    112
a   123106  102672  1.18    a   341 1   70  1190    2000    341
a   123106  123108  0.29    a   341 1   70  1191    2000    341
a   123107  102603  1.16    a   112 2   70  1192    4000    112
a   123107  123105  0.63    a   112 2   99  1193    4000    112
a   123108  123104  0.16    a   342 1   50  1194    1150    342
a   123108  123106  0.29    a   341 1   70  1195    2000    341
a   123112  123122  0.25    a   342 2   70  1196    4000    342
a   123112  123124  0.3 a   324 2   70  1197    4000    324
a   123112  500088  0.2 a   900 5   12  1198    10000   900
a   123113  123114  0.42    a   332 1   50  1199    1150    332
a   123113  123116  0.44    a   342 2   50  1200    2300    342
a   123113  123122  0.26    a   342 2   70  1201    4000    342
a   123113  123133  0.37    a   332 1   50  1202    1150    332
a   123114  123113  0.42    a   332 1   50  1203    1150    332
a   123114  123162  0.35    a   331 1   50  1204    1150    331
a   123116  123113  0.44    a   342 2   50  1205    2300    342
a   123116  400105  0.07    a   342 2   50  1206    2300    342
a   123116  500089  0.66    a   900 5   12  1207    10000   900
a   123122  123112  0.25    a   342 2   70  1208    4000    342
a   123122  123113  0.26    a   342 2   70  1209    4000    342
a   123124  123112  0.3 a   324 2   70  1210    4000    324
a   123124  123192  0.14    a   342 2   50  1211    2300    342
a   123133  123113  0.37    a   332 1   50  1212    1150    332
a   123133  123156  1.31    a   332 1   70  1213    2000    332
a   123145  123025  0.74    a   342 2   70  1214    4000    342
a   123145  123192  0.33    a   342 2   70  1215    4000    342
a   123154  123157  0.51    a   332 1   50  1216    1150    332
a   123154  123246  0.47    a   332 1   50  1217    1150    332
a   123154  400203  0.14    a   342 2   70  1218    4000    342
a   123156  123133  1.31    a   332 1   70  1219    2000    332
a   123156  123157  0.63    a   332 1   70  1220    2000    332
a   123157  123154  0.51    a   332 1   50  1221    1150    332
a   123157  123156  0.63    a   332 1   70  1222    2000    332
a   123162  123114  0.35    a   331 1   50  1223    1150    331
a   123162  400102  0.33    a   331 1   50  1224    1150    331
a   123162  500112  0.43    a   900 5   11  1225    10000   900
a   123192  123124  0.14    a   342 2   50  1226    2300    342
a   123192  123145  0.33    a   342 2   70  1227    4000    342
a   123197  123025  0.91    a   442 1   50  1228    1150    442
a   123197  123062  1.11    a   342 1   70  1229    2000    342
a   123202  123219  0.89    a   332 1   70  1230    2000    332
a   123202  123244  0.65    a   332 1   50  1231    1150    332
a   123212  123219  0.09    a   332 1   70  1232    2000    332
a   123212  400307  0.28    a   331 2   50  1233    2300    331
a   123219  123202  0.89    a   332 1   70  1234    2000    332
a   123219  123212  0.09    a   332 1   70  1235    2000    332
a   123227  114045  1.77    a   231 1   90  1236    2000    231
a   123227  400302  0.18    a   231 2   50  1237    2300    231
a   123244  123202  0.65    a   332 1   50  1238    1150    332
a   123244  123246  0.42    a   332 1   70  1239    2000    332
a   123246  123154  0.47    a   332 1   50  1240    1150    332
a   123246  123244  0.42    a   332 1   70  1241    2000    332
a   123246  500111  0.2 a   900 5   11  1242    10000   900
a   139803  139804  0.58    a   111 2   99  1243    4000    111
a   139803  500090  0.73    a   900 5   11  1244    10000   900
a   139804  139803  0.58    a   111 2   99  1245    4000    111
a   139804  400305  2.32    a   111 2   99  1246    4000    111
a   162012  162013  0.26    a   342 1   50  1247    1150    342
a   162012  162026  0.74    a   112 3   90  1248    6000    112
a   162012  162059  0.41    a   112 3   90  1249    6000    112
a   162013  162012  0.26    a   342 1   50  1250    1150    342
a   162013  500094  0.26    a   900 5   12  1251    10000   900
a   162022  162023  1.53    a   232 1   70  1252    2000    232
a   162022  162027  0.12    a   232 2   50  1253    2300    232
a   162023  162022  1.53    a   232 1   70  1254    2000    232
a   162023  163083  0.98    a   232 1   70  1255    2000    232
a   162026  162012  0.74    a   112 3   90  1256    6000    112
a   162026  162049  0.35    a   232 1   70  1257    2000    232
a   162026  162057  0.47    a   112 3   90  1258    6000    112
a   162027  162022  0.12    a   232 2   50  1259    2300    232
a   162027  162026  0.49    a   232 1   70  1260    2000    232
a   162027  162049  0.31    a   232 2   50  1261    2300    232
a   162028  162057  0.2 a   112 2   90  1262    4000    112
a   162028  162075  0.8 a   112 2   90  1263    4000    112
a   162042  162049  0.93    a   342 1   50  1264    1150    342
a   162042  500095  0.68    a   900 5   11  1265    10000   900
a   162046  162087  1.8 a   242 1   50  1266    1150    242
a   162046  500096  0.67    a   900 5   11  1267    10000   900
a   162049  162027  0.31    a   232 2   50  1268    2300    232
a   162049  162028  0.29    a   232 1   70  1269    2000    232
a   162049  162042  0.93    a   342 1   50  1270    1150    342
a   162057  162026  0.47    a   112 3   90  1271    6000    112
a   162057  162027  0.19    a   232 1   70  1272    2000    232
a   162057  162028  0.2 a   112 2   90  1273    4000    112
a   162059  162012  0.41    a   112 3   90  1274    6000    112
a   162059  162082  0.52    a   112 3   90  1275    6000    112
a   162075  162028  0.8 a   112 2   90  1276    4000    112
a   162075  500097  1.13    a   900 5   12  1277    10000   900
a   162082  162059  0.52    a   112 3   90  1278    6000    112
a   162082  162087  0.12    a   112 3   90  1279    6000    112
a   162087  162046  1.8 a   242 1   50  1280    1150    242
a   162087  162082  0.12    a   112 3   90  1281    6000    112
a   162087  162102  0.65    a   112 3   90  1282    6000    112
a   162102  162087  0.65    a   112 3   90  1283    6000    112
a   162102  184385  0.48    a   112 3   70  1284    6000    112
a   163013  163024  0.54    a   232 2   70  1285    4000    232
a   163013  163053  0.53    a   232 2   70  1286    4000    232
a   163013  163064  0.15    a   342 1   50  1287    1150    342
a   163015  163016  0.4 a   342 1   50  1288    1150    342
a   163015  163057  0.53    a   342 1   70  1289    2000    342
a   163016  163015  0.4 a   342 1   50  1290    1150    342
a   163016  163064  0.47    a   342 1   50  1291    1150    342
a   163017  163022  0.38    a   232 2   70  1292    4000    232
a   163017  163024  0.19    a   232 2   70  1293    4000    232
a   163022  163017  0.38    a   232 2   70  1294    4000    232
a   163022  163029  0.29    a   232 1   50  1295    1150    232
a   163024  163013  0.54    a   232 2   70  1296    4000    232
a   163024  163017  0.19    a   232 2   70  1297    4000    232
a   163024  163027  0.16    a   342 1   50  1298    1150    342
a   163025  163027  0.14    a   342 1   50  1299    1150    342
a   163025  163033  1.46    a   342 1   50  1300    1150    342
a   163027  163024  0.16    a   342 1   50  1301    1150    342
a   163027  163025  0.14    a   342 1   50  1302    1150    342
a   163027  500114  0.57    a   900 5   11  1303    10000   900
a   163029  163022  0.29    a   232 1   50  1304    1150    232
a   163029  163148  0.7 a   232 1   50  1305    1150    232
a   163029  500113  0.27    a   900 5   11  1306    10000   900
a   163032  163048  0.33    a   342 1   50  1307    1150    342
a   163032  300090  1.43    a   342 1   70  1308    2000    342
a   163033  163025  1.46    a   342 1   50  1309    1150    342
a   163033  163048  0.28    a   342 1   50  1310    1150    342
a   163048  163032  0.33    a   342 1   50  1311    1150    342
a   163048  163033  0.28    a   342 1   50  1312    1150    342
a   163048  500091  0.2 a   900 5   12  1313    10000   900
a   163053  163013  0.53    a   232 2   70  1314    4000    232
a   163053  300203  0.18    a   232 2   50  1315    2300    232
a   163057  163015  0.53    a   342 1   70  1316    2000    342
a   163057  163062  0.31    a   342 1   70  1317    2000    342
a   163057  163194  0.6 a   442 1   70  1318    2000    442
a   163062  163057  0.31    a   342 1   70  1319    2000    342
a   163062  300308  0.31    a   342 1   70  1320    2000    342
a   163064  163013  0.15    a   342 1   50  1321    1150    342
a   163064  163016  0.47    a   342 1   50  1322    1150    342
a   163074  163086  0.95    a   232 1   70  1323    2000    232
a   163074  163093  0.9 a   232 1   50  1324    1150    232
a   163083  162023  0.98    a   232 1   70  1325    2000    232
a   163083  163086  1.88    a   232 1   70  1326    2000    232
a   163086  163074  0.95    a   232 1   70  1327    2000    232
a   163086  163083  1.88    a   232 1   70  1328    2000    232
a   163093  163074  0.9 a   232 1   50  1329    1150    232
a   163093  163106  0.77    a   232 1   50  1330    1150    232
a   163093  300010  0.27    a   232 2   51  1331    2000    232
a   163106  163093  0.77    a   232 1   50  1332    1150    232
a   163106  500092  0.26    a   900 5   11  1333    10000   900
a   163112  163139  0.43    a   232 1   51  1334    1000    232
a   163112  163148  0.22    a   232 1   50  1335    1150    232
a   163123  300300  0.06    a   242 1   70  1336    2000    242
a   163123  300308  0.03    a   100 2   50  1337    2300    100
a   163124  300300  0.07    a   242 1   70  1338    2000    242
a   163124  300305  0.33    a   242 1   70  1339    2000    242
a   163124  300312  0.13    a   100 1   70  1340    2000    100
a   163126  300305  0.03    a   100 2   50  1341    2300    100
a   163126  300311  0.41    a   242 1   70  1342    2000    242
a   163133  300009  0.06    a   300 2   50  1343    2300    300
a   163135  163137  0.66    a   232 1   50  1344    1150    232
a   163135  163142  0.7 a   232 1   50  1345    1150    232
a   163135  163199  0.66    a   342 1   70  1346    2000    342
a   163136  163199  0.38    a   342 1   70  1347    2000    342
a   163136  300309  0.28    a   342 1   70  1348    2000    342
a   163137  163135  0.66    a   232 1   50  1349    1150    232
a   163137  300011  0.67    a   232 1   50  1350    1150    232
a   163139  163112  0.43    a   232 1   51  1351    1000    232
a   163139  300009  0.16    a   232 1   52  1352    870 232
a   163139  500115  0.2 a   900 5   11  1353    10000   900
a   163142  163135  0.7 a   232 1   50  1354    1150    232
a   163142  163143  0.31    a   232 1   71  1355    1550    232
a   163143  163142  0.31    a   232 1   71  1356    1550    232
a   163143  163144  1.11    a   232 1   70  1357    2000    232
a   163144  163143  1.11    a   232 1   70  1358    2000    232
a   163144  300400  0.27    a   232 2   50  1359    2300    232
a   163144  500116  0.24    a   900 5   11  1360    10000   900
a   163148  163029  0.7 a   232 1   50  1361    1150    232
a   163148  163112  0.22    a   232 1   50  1362    1150    232
a   163166  300407  0.66    a   112 2   99  1363    4000    112
a   163166  500093  0.8 a   900 5   11  1364    10000   900
a   163167  163192  1.08    a   232 1   90  1365    2000    232
a   163167  300403  0.27    a   232 2   70  1366    4000    232
a   163192  163167  1.08    a   232 1   90  1367    2000    232
a   163192  163193  1.95    a   231 1   90  1368    2000    231
a   163193  114045  0.66    a   231 1   90  1369    2000    231
a   163193  163192  1.95    a   231 1   90  1370    2000    231
a   163194  102682  0.6 a   441 1   50  1371    1150    441
a   163194  163057  0.6 a   442 1   50  1372    1150    442
a   163194  300306  0.28    a   441 1   50  1373    1150    441
a   163199  163135  0.66    a   342 1   70  1374    2000    342
a   163199  163136  0.38    a   342 1   70  1375    2000    342
a   163909  102042  0.39    a   232 2   51  1376    2000    232
a   163909  102442  0.5 a   232 2   51  1377    2000    232
a   163909  500051  0.37    a   900 5   11  1378    10000   900
a   163909  500101  0.2 a   900 5   11  1379    10000   900
a   163915  102436  0.25    a   342 1   50  1380    1150    342
a   163915  102446  0.12    a   342 1   50  1381    1150    342
a   163915  500056  0.57    a   900 5   11  1382    10000   900
a   163922  102432  0.44    a   342 2   51  1383    2000    342
a   163922  102433  0.57    a   342 2   51  1384    2000    342
a   163922  500105  0.28    a   900 5   11  1385    10000   900
a   163923  102393  0.51    a   342 1   50  1386    1150    342
a   163923  102422  1.06    a   342 1   50  1387    1150    342
a   163924  102232  0.63    a   342 1   50  1388    1150    342
a   163924  102393  0.21    a   342 1   50  1389    1150    342
a   163925  102232  0.6 a   342 1   51  1390    1000    342
a   163925  102486  0.38    a   342 1   51  1391    1000    342
a   163925  500117  0.46    a   900 5   11  1392    10000   900
a   163959  102625  0.13    a   442 1   50  1393    1150    442
a   163959  500120  0.38    a   900 5   11  1394    10000   900
a   182015  101906  0.23    a   243 2   50  1395    2300    243
a   182015  101932  0.19    a   243 2   50  1396    2300    243
a   182052  182053  0.46    a   232 3   90  1397    6000    232
a   182052  500099  0.53    a   232 5   12  1398    10000   232
a   182053  101934  0.38    a   232 3   90  1399    6000    232
a   182053  182052  0.46    a   232 3   90  1400    6000    232
a   182066  101935  0.19    a   232 1   50  1401    1150    232
a   182066  101942  0.22    a   232 1   50  1402    1150    232
a   182068  101934  0.1 a   232 2   50  1403    2300    232
a   182068  101935  0.17    a   232 2   50  1404    2300    232
a   183024  184072  0.21    a   342 1   50  1405    1150    342
a   183024  184074  0.19    a   342 1   50  1406    1150    342
a   183032  102437  0.08    a   342 2   51  1407    2000    342
a   183032  183033  0.29    a   442 1   51  1408    1000    442
a   183032  183064  0.71    a   442 1   50  1409    1150    442
a   183032  500078  0.45    a   900 5   11  1410    10000   900
a   183033  183032  0.29    a   442 1   51  1411    1000    442
a   183033  183034  0.27    a   442 1   51  1412    1000    442
a   183033  500077  0.27    a   900 5   12  1413    10000   900
a   183034  183033  0.27    a   442 1   51  1414    1000    442
a   183034  183038  0.23    a   342 1   50  1415    1150    342
a   183034  184074  0.14    a   342 1   50  1416    1150    342
a   183034  500126  0.49    a   900 5   12  1417    10000   900
a   183035  183062  0.52    a   343 1   50  1418    1150    343
a   183035  184074  0.57    a   343 1   51  1419    1000    343
a   183036  183037  0.21    a   342 1   50  1420    1150    342
a   183036  184063  0.29    a   342 1   50  1421    1150    342
a   183037  183036  0.21    a   342 1   50  1422    1150    342
a   183037  183038  0.16    a   342 1   50  1423    1150    342
a   183037  184064  0.09    a   342 1   50  1424    1150    342
a   183038  183034  0.23    a   342 1   50  1425    1150    342
a   183038  183037  0.16    a   342 1   50  1426    1150    342
a   183062  183035  0.52    a   343 1   50  1427    1150    343
a   183062  183063  0.17    a   442 1   50  1428    1150    442
a   183062  183064  0.18    a   342 1   50  1429    1150    342
a   183063  183062  0.17    a   442 1   50  1430    1150    442
a   183063  183073  0.29    a   442 1   50  1431    1150    442
a   183063  500079  0.31    a   900 5   11  1432    10000   900
a   183064  183032  0.71    a   442 1   50  1433    1150    442
a   183064  183062  0.18    a   342 1   50  1434    1150    342
a   183064  183082  0.46    a   342 1   50  1435    1150    342
a   183072  183073  0.37    a   343 1   50  1436    1150    343
a   183072  184182  0.81    a   343 1   51  1437    1000    343
a   183072  500081  0.26    a   900 5   11  1438    10000   900
a   183073  183063  0.29    a   442 1   50  1439    1150    442
a   183073  183072  0.37    a   343 1   50  1440    1150    343
a   183073  183127  0.24    a   442 1   50  1441    1150    442
a   183082  183064  0.46    a   342 1   50  1442    1150    342
a   183082  183085  0.29    a   342 1   50  1443    1150    342
a   183082  500080  0.42    a   900 5   11  1444    10000   900
a   183083  102425  0.46    a   232 2   70  1445    4000    232
a   183083  102485  0.45    a   232 2   70  1446    4000    232
a   183083  183096  0.19    a   342 1   50  1447    1150    342
a   183085  183082  0.29    a   342 1   50  1448    1150    342
a   183085  183096  0.3 a   342 1   50  1449    1150    342
a   183093  183098  0.52    a   442 1   50  1450    1150    442
a   183093  183099  0.52    a   442 1   50  1451    1150    442
a   183093  500082  0.77    a   900 5   12  1452    10000   900
a   183095  183096  0.32    a   442 1   50  1453    1150    442
a   183095  183098  0.38    a   442 1   50  1454    1150    442
a   183096  183083  0.19    a   342 1   50  1455    1150    342
a   183096  183085  0.3 a   342 1   50  1456    1150    342
a   183096  183095  0.32    a   442 1   50  1457    1150    442
a   183098  183093  0.52    a   442 1   50  1458    1150    442
a   183098  183095  0.38    a   442 1   50  1459    1150    442
a   183099  183093  0.52    a   442 1   50  1460    1150    442
a   183099  183135  0.09    a   442 1   50  1461    1150    442
a   183114  183128  0.09    a   442 1   50  1462    1150    442
a   183114  183136  0.29    a   442 1   50  1463    1150    442
a   183114  500084  0.27    a   900 5   12  1464    10000   900
a   183115  184324  0.32    a   442 1   50  1465    1150    442
a   183115  184333  0.46    a   112 2   70  1466    4000    112
a   183115  184334  0.17    a   112 2   70  1467    4000    112
a   183125  183126  0.41    a   442 1   50  1468    1150    442
a   183125  183128  0.27    a   442 1   50  1469    1150    442
a   183126  183125  0.41    a   442 1   50  1470    1150    442
a   183126  183127  0.18    a   442 1   50  1471    1150    442
a   183127  183073  0.24    a   442 1   50  1472    1150    442
a   183127  183126  0.18    a   442 1   50  1473    1150    442
a   183128  183114  0.09    a   442 1   50  1474    1150    442
a   183128  183125  0.27    a   442 1   50  1475    1150    442
a   183133  183136  0.16    a   442 1   50  1476    1150    442
a   183133  183137  0.59    a   112 2   70  1477    4000    112
a   183133  183138  0.26    a   112 2   70  1478    4000    112
a   183133  500085  0.59    a   900 5   11  1479    10000   900
a   183135  102572  0.17    a   112 2   70  1480    4000    112
a   183135  183099  0.09    a   442 1   50  1481    1150    442
a   183135  183137  1.26    a   112 2   70  1482    4000    112
a   183136  183114  0.29    a   442 1   50  1483    1150    442
a   183136  183133  0.16    a   442 1   50  1484    1150    442
a   183137  183133  0.59    a   112 2   70  1485    4000    112
a   183137  183135  1.26    a   112 2   70  1486    4000    112
a   183138  183133  0.26    a   112 2   70  1487    4000    112
a   183138  184334  0.49    a   112 2   70  1488    4000    112
a   184014  184015  0.15    a   342 2   50  1489    2300    342
a   184014  184066  0.33    a   342 2   50  1490    2300    342
a   184014  500121  0.2 a   900 5   12  1491    10000   900
a   184015  184014  0.15    a   342 2   50  1492    2300    342
a   184015  184022  0.1 a   342 2   50  1493    2300    342
a   184022  184015  0.1 a   342 2   50  1494    2300    342
a   184022  184044  0.15    a   342 2   50  1495    2300    342
a   184022  184052  0.48    a   342 2   50  1496    2300    342
a   184023  184024  0.2 a   342 2   51  1497    2000    342
a   184023  184042  0.28    a   342 2   50  1498    2300    342
a   184023  184054  0.33    a   342 2   50  1499    2300    342
a   184024  184023  0.2 a   342 2   51  1500    2000    342
a   184024  184202  0.23    a   342 2   51  1501    2000    342
a   184024  500062  0.3 a   900 5   12  1502    10000   900
a   184042  184023  0.28    a   342 2   50  1503    2300    342
a   184042  184044  0.67    a   342 2   50  1504    2300    342
a   184042  500123  0.3 a   900 5   12  1505    10000   900
a   184044  184022  0.15    a   342 2   50  1506    2300    342
a   184044  184042  0.67    a   342 2   50  1507    2300    342
a   184052  184022  0.48    a   342 2   50  1508    2300    342
a   184052  184053  0.34    a   342 2   50  1509    2300    342
a   184052  500124  0.35    a   900 5   12  1510    10000   900
a   184053  184052  0.34    a   342 2   50  1511    2300    342
a   184053  184054  0.35    a   342 2   50  1512    2300    342
a   184053  184092  0.17    a   342 2   50  1513    2300    342
a   184054  184023  0.33    a   342 2   50  1514    2300    342
a   184054  184053  0.35    a   342 2   50  1515    2300    342
a   184063  102437  0.51    a   342 1   50  1516    1150    342
a   184063  183036  0.29    a   342 1   50  1517    1150    342
a   184063  500076  0.27    a   900 5   12  1518    10000   900
a   184064  183037  0.09    a   342 1   50  1519    1150    342
a   184064  184069  0.23    a   342 2   50  1520    2300    342
a   184064  500125  0.27    a   900 5   12  1521    10000   900
a   184065  184068  0.06    a   242 2   70  1522    4000    242
a   184065  184069  0.12    a   342 2   50  1523    2300    342
a   184065  184073  0.3 a   242 2   70  1524    4000    242
a   184065  500127  0.41    a   900 5   12  1525    10000   900
a   184066  184014  0.33    a   342 2   50  1526    2300    342
